Time (s),CH1 Voltage (V),CH2 Voltage (V),CH3 Voltage (V),CH4 Voltage (V)
-0.199044,-0.2,0.082,0.082,0.082
-0.19904000000000002,0.2,0.078,0.078,0.078
-0.19903600000000002,-0.2,0.078,0.078,0.078
-0.19903200000000001,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.199028,-0.8,0.09,0.09,0.09
-0.199024,-0.4,0.082,0.082,0.082
-0.19902,0.2,0.078,0.078,0.078
-0.199016,0.0,0.094,0.094,0.094
-0.19901200000000002,0.0,0.082,0.082,0.082
-0.19900800000000002,0.0,0.07,0.07,0.07
-0.19900400000000001,0.2,0.074,0.074,0.074
-0.199,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.198996,0.0,0.078,0.078,0.078
-0.198992,0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.198988,0.0,0.074,0.074,0.074
-0.19898400000000002,0.0,0.082,0.082,0.082
-0.19898000000000002,0.0,0.09,0.09,0.09
-0.19897600000000001,0.0,0.078,0.078,0.078
-0.198972,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.198968,0.0,0.082,0.082,0.082
-0.198964,-0.4,0.078,0.078,0.078
-0.19896,0.0,0.078,0.078,0.078
-0.19895600000000002,-0.4,0.082,0.082,0.082
-0.19895200000000002,-0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.198948,0.0,0.09,0.09,0.09
-0.198944,-0.2,0.082,0.082,0.082
-0.19894,-0.4,0.074,0.074,0.074
-0.198936,-0.2,0.074,0.074,0.074
-0.198932,0.0,0.082,0.082,0.082
-0.19892800000000002,0.0,0.082,0.082,0.082
-0.19892400000000002,-0.2,0.066,0.066,0.066
-0.19892,-0.6000000000000001,0.074,0.074,0.074
-0.198916,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.198912,0.0,0.082,0.082,0.082
-0.198908,-0.2,0.082,0.082,0.082
-0.198904,-0.6000000000000001,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19890000000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19889600000000002,-0.2,0.078,0.078,0.078
-0.198892,-0.2,0.074,0.074,0.074
-0.198888,-0.2,0.082,0.082,0.082
-0.198884,0.4,0.078,0.078,0.078
-0.19888,0.4,0.078,0.078,0.078
-0.198876,0.2,0.082,0.082,0.082
-0.19887200000000002,-0.6000000000000001,0.078,0.078,0.078
-0.19886800000000002,0.0,0.066,0.066,0.066
-0.198864,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19886,-0.2,0.09,0.09,0.09
-0.198856,-0.2,0.078,0.078,0.078
-0.198852,-0.2,0.074,0.074,0.074
-0.19884800000000002,-0.2,0.098,0.098,0.098
-0.19884400000000002,0.0,0.066,0.066,0.066
-0.19884000000000002,0.0,0.082,0.082,0.082
-0.198836,-0.2,0.07,0.07,0.07
-0.198832,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.198828,-0.2,0.082,0.082,0.082
-0.198824,0.0,0.074,0.074,0.074
-0.19882000000000002,0.2,0.078,0.078,0.078
-0.19881600000000002,-0.2,0.074,0.074,0.074
-0.19881200000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.198808,-0.2,0.074,0.074,0.074
-0.198804,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.1988,-0.4,0.078,0.078,0.078
-0.198796,0.2,0.078,0.078,0.078
-0.19879200000000002,-0.2,0.094,0.094,0.094
-0.19878800000000002,0.2,0.074,0.074,0.074
-0.19878400000000002,0.0,0.066,0.066,0.066
-0.19878,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.198776,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.198772,0.2,0.074,0.074,0.074
-0.198768,-0.2,0.082,0.082,0.082
-0.19876400000000002,-0.2,0.078,0.078,0.078
-0.19876000000000002,-0.2,0.07,0.07,0.07
-0.19875600000000002,-0.4,0.082,0.082,0.082
-0.198752,0.2,0.078,0.078,0.078
-0.198748,-0.2,0.078,0.078,0.078
-0.198744,0.0,0.082,0.082,0.082
-0.19874,0.0,0.082,0.082,0.082
-0.19873600000000002,-0.6000000000000001,0.074,0.074,0.074
-0.19873200000000002,-0.2,0.082,0.082,0.082
-0.19872800000000002,-0.2,0.082,0.082,0.082
-0.198724,-0.4,0.082,0.082,0.082
-0.19872,-0.2,0.074,0.074,0.074
-0.198716,-0.4,0.078,0.078,0.078
-0.198712,0.0,0.074,0.074,0.074
-0.19870800000000002,0.0,0.074,0.074,0.074
-0.19870400000000002,0.2,0.078,0.078,0.078
-0.19870000000000002,0.0,0.082,0.082,0.082
-0.198696,0.2,0.082,0.082,0.082
-0.198692,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.198688,-0.4,0.082,0.082,0.082
-0.198684,-0.2,0.078,0.078,0.078
-0.19868000000000002,-0.2,0.074,0.074,0.074
-0.19867600000000002,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19867200000000002,0.0,0.078,0.078,0.078
-0.198668,-0.4,0.082,0.082,0.082
-0.198664,-0.2,0.07,0.07,0.07
-0.19866,0.0,0.078,0.078,0.078
-0.198656,0.4,0.074,0.074,0.074
-0.19865200000000002,-0.2,0.09,0.09,0.09
-0.19864800000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19864400000000002,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19864,0.0,0.082,0.082,0.082
-0.198636,0.4,0.074,0.074,0.074
-0.198632,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.198628,0.0,0.09,0.09,0.09
-0.19862400000000002,-0.4,0.078,0.078,0.078
-0.19862000000000002,0.2,0.082,0.082,0.082
-0.19861600000000001,-0.6000000000000001,0.09,0.09,0.09
-0.198612,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.198608,-0.2,0.07,0.07,0.07
-0.198604,0.2,0.082,0.082,0.082
-0.1986,0.0,0.074,0.074,0.074
-0.19859600000000002,-0.2,0.074,0.074,0.074
-0.19859200000000002,-0.2,0.074,0.074,0.074
-0.19858800000000001,0.0,0.074,0.074,0.074
-0.198584,-0.4,0.078,0.078,0.078
-0.19858,-0.4,0.074,0.074,0.074
-0.198576,0.0,0.078,0.078,0.078
-0.198572,-0.4,0.09,0.09,0.09
-0.19856800000000002,-0.2,0.07,0.07,0.07
-0.19856400000000002,-0.2,0.082,0.082,0.082
-0.19856000000000001,-0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.198556,-0.4,0.082,0.082,0.082
-0.198552,-0.6000000000000001,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.198548,-0.4,0.094,0.094,0.094
-0.198544,0.2,0.074,0.074,0.074
-0.19854000000000002,-0.4,0.074,0.074,0.074
-0.19853600000000002,-0.2,0.082,0.082,0.082
-0.19853200000000001,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.198528,-0.2,0.078,0.078,0.078
-0.198524,0.0,0.09,0.09,0.09
-0.19852,-0.2,0.078,0.078,0.078
-0.198516,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19851200000000002,-0.2,0.07,0.07,0.07
-0.19850800000000002,-0.2,0.078,0.078,0.078
-0.198504,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.1985,-0.2,0.082,0.082,0.082
-0.198496,0.0,0.082,0.082,0.082
-0.198492,-0.2,0.082,0.082,0.082
-0.198488,0.0,0.074,0.074,0.074
-0.19848400000000002,0.0,0.082,0.082,0.082
-0.19848000000000002,0.2,0.09,0.09,0.09
-0.198476,-0.6000000000000001,0.082,0.082,0.082
-0.198472,0.0,0.082,0.082,0.082
-0.198468,-0.2,0.082,0.082,0.082
-0.198464,0.0,0.082,0.082,0.082
-0.19846,-0.4,0.074,0.074,0.074
-0.19845600000000002,-0.2,0.09,0.09,0.09
-0.19845200000000002,0.0,0.082,0.082,0.082
-0.198448,-0.2,0.082,0.082,0.082
-0.198444,0.0,0.082,0.082,0.082
-0.19844,0.0,0.082,0.082,0.082
-0.198436,-0.2,0.078,0.078,0.078
-0.198432,0.0,0.078,0.078,0.078
-0.19842800000000002,0.0,0.09,0.09,0.09
-0.19842400000000002,-0.4,0.078,0.078,0.078
-0.19842,-0.2,0.082,0.082,0.082
-0.198416,-0.6000000000000001,0.082,0.082,0.082
-0.198412,0.0,0.074,0.074,0.074
-0.198408,-0.6000000000000001,0.082,0.082,0.082
-0.19840400000000002,0.0,0.082,0.082,0.082
-0.19840000000000002,-0.4,0.078,0.078,0.078
-0.19839600000000002,-0.4,0.066,0.066,0.066
-0.198392,0.0,0.082,0.082,0.082
-0.198388,-0.4,0.09,0.09,0.09
-0.198384,-0.2,0.074,0.074,0.074
-0.19838,0.2,0.082,0.082,0.082
-0.19837600000000002,0.0,0.078,0.078,0.078
-0.19837200000000002,-0.4,0.078,0.078,0.078
-0.19836800000000002,-0.2,0.078,0.078,0.078
-0.198364,-0.4,0.082,0.082,0.082
-0.19836,-0.4,0.082,0.082,0.082
-0.198356,-0.4,0.082,0.082,0.082
-0.198352,-0.4,0.082,0.082,0.082
-0.19834800000000002,0.0,0.078,0.078,0.078
-0.19834400000000002,-0.2,0.082,0.082,0.082
-0.19834000000000002,-0.2,0.082,0.082,0.082
-0.198336,-0.2,0.082,0.082,0.082
-0.198332,-0.2,0.07,0.07,0.07
-0.198328,0.2,0.082,0.082,0.082
-0.198324,0.4,0.082,0.082,0.082
-0.19832000000000002,-0.6000000000000001,0.074,0.074,0.074
-0.19831600000000002,-0.4,0.082,0.082,0.082
-0.19831200000000002,0.2,0.074,0.074,0.074
-0.198308,0.0,0.082,0.082,0.082
-0.198304,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.1983,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.198296,0.2,0.074,0.074,0.074
-0.19829200000000002,0.0,0.082,0.082,0.082
-0.19828800000000002,0.2,0.078,0.078,0.078
-0.19828400000000002,0.0,0.082,0.082,0.082
-0.19828,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.198276,-0.2,0.078,0.078,0.078
-0.198272,0.2,0.074,0.074,0.074
-0.198268,-0.2,0.078,0.078,0.078
-0.19826400000000002,-0.2,0.078,0.078,0.078
-0.19826000000000002,0.0,0.082,0.082,0.082
-0.19825600000000002,0.0,0.082,0.082,0.082
-0.198252,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.198248,-0.6000000000000001,0.078,0.078,0.078
-0.198244,0.0,0.074,0.074,0.074
-0.19824,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19823600000000002,-0.2,0.082,0.082,0.082
-0.19823200000000002,0.0,0.082,0.082,0.082
-0.19822800000000002,0.0,0.074,0.074,0.074
-0.198224,0.0,0.09,0.09,0.09
-0.19822,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.198216,-0.2,0.082,0.082,0.082
-0.198212,-0.2,0.07,0.07,0.07
-0.19820800000000002,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19820400000000002,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19820000000000002,-0.2,0.082,0.082,0.082
-0.198196,-0.4,0.082,0.082,0.082
-0.198192,0.0,0.082,0.082,0.082
-0.198188,-0.4,0.09,0.09,0.09
-0.198184,0.2,0.078,0.078,0.078
-0.19818000000000002,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19817600000000002,0.2,0.078,0.078,0.078
-0.19817200000000001,0.2,0.082,0.082,0.082
-0.198168,-0.2,0.078,0.078,0.078
-0.198164,-0.2,0.078,0.078,0.078
-0.19816,0.0,0.078,0.078,0.078
-0.198156,0.0,0.074,0.074,0.074
-0.19815200000000002,-0.4,0.09,0.09,0.09
-0.19814800000000002,-0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19814400000000001,-0.4,0.074,0.074,0.074
-0.19814,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.198136,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.198132,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.198128,0.0,0.082,0.082,0.082
-0.19812400000000002,-0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19812000000000002,0.2,0.078,0.078,0.078
-0.19811600000000001,0.0,0.082,0.082,0.082
-0.198112,-0.6000000000000001,0.094,0.094,0.094
-0.198108,-0.6000000000000001,0.074,0.074,0.074
-0.198104,-0.2,0.07,0.07,0.07
-0.1981,-0.6000000000000001,0.074,0.074,0.074
-0.19809600000000002,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19809200000000002,0.4,0.078,0.078,0.078
-0.19808800000000001,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.198084,-0.4,0.078,0.078,0.078
-0.19808,-0.2,0.078,0.078,0.078
-0.198076,-0.4,0.078,0.078,0.078
-0.198072,0.2,0.09,0.09,0.09
-0.19806800000000002,-0.6000000000000001,0.09,0.09,0.09
-0.19806400000000002,-0.4,0.07,0.07,0.07
-0.19806,-0.6000000000000001,0.082,0.082,0.082
-0.198056,0.0,0.082,0.082,0.082
-0.198052,-0.2,0.078,0.078,0.078
-0.198048,-0.2,0.082,0.082,0.082
-0.198044,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19804000000000002,-0.2,0.066,0.066,0.066
-0.19803600000000002,-0.4,0.082,0.082,0.082
-0.198032,0.0,0.07,0.07,0.07
-0.198028,0.0,0.074,0.074,0.074
-0.198024,0.0,0.09,0.09,0.09
-0.19802,0.0,0.074,0.074,0.074
-0.198016,-0.2,0.074,0.074,0.074
-0.19801200000000002,0.0,0.074,0.074,0.074
-0.19800800000000002,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.198004,-0.2,0.082,0.082,0.082
-0.198,-0.2,0.066,0.066,0.066
-0.197996,-0.2,0.078,0.078,0.078
-0.197992,0.2,0.074,0.074,0.074
-0.197988,0.0,0.07,0.07,0.07
-0.19798400000000002,-0.2,0.074,0.074,0.074
-0.19798000000000002,0.0,0.082,0.082,0.082
-0.197976,0.0,0.082,0.082,0.082
-0.197972,0.4,0.07,0.07,0.07
-0.197968,-0.6000000000000001,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.197964,-0.4,0.074,0.074,0.074
-0.19796000000000002,0.0,0.082,0.082,0.082
-0.19795600000000002,-0.2,0.09,0.09,0.09
-0.19795200000000002,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.197948,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.197944,0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19794,-0.4,0.078,0.078,0.078
-0.197936,-0.2,0.09,0.09,0.09
-0.19793200000000002,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19792800000000002,0.2,0.078,0.078,0.078
-0.19792400000000002,0.0,0.082,0.082,0.082
-0.19792,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.197916,0.0,0.07,0.07,0.07
-0.197912,-0.2,0.082,0.082,0.082
-0.197908,-0.2,0.082,0.082,0.082
-0.19790400000000002,0.0,0.078,0.078,0.078
-0.19790000000000002,-0.4,0.078,0.078,0.078
-0.19789600000000002,-0.4,0.074,0.074,0.074
-0.197892,0.0,0.09,0.09,0.09
-0.197888,0.0,0.074,0.074,0.074
-0.197884,-0.2,0.082,0.082,0.082
-0.19788,0.4,0.074,0.074,0.074
-0.19787600000000002,0.0,0.082,0.082,0.082
-0.19787200000000002,-0.4,0.078,0.078,0.078
-0.19786800000000002,0.0,0.066,0.066,0.066
-0.197864,0.0,0.078,0.078,0.078
-0.19786,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.197856,-0.2,0.07,0.07,0.07
-0.197852,-0.2,0.07,0.07,0.07
-0.19784800000000002,0.0,0.082,0.082,0.082
-0.19784400000000002,-0.4,0.07,0.07,0.07
-0.19784000000000002,0.2,0.074,0.074,0.074
-0.197836,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.197832,-0.2,0.078,0.078,0.078
-0.197828,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.197824,0.2,0.078,0.078,0.078
-0.19782000000000002,-0.2,0.07,0.07,0.07
-0.19781600000000002,-0.2,0.078,0.078,0.078
-0.19781200000000002,0.0,0.082,0.082,0.082
-0.197808,0.2,0.078,0.078,0.078
-0.197804,-0.2,0.078,0.078,0.078
-0.1978,0.0,0.078,0.078,0.078
-0.197796,0.2,0.078,0.078,0.078
-0.19779200000000002,0.0,0.074,0.074,0.074
-0.19778800000000002,0.0,0.074,0.074,0.074
-0.19778400000000002,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19778,-0.4,0.09,0.09,0.09
-0.197776,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.197772,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.197768,0.0,0.082,0.082,0.082
-0.19776400000000002,-0.2,0.078,0.078,0.078
-0.19776000000000002,-0.2,0.082,0.082,0.082
-0.19775600000000002,0.0,0.074,0.074,0.074
-0.197752,0.0,0.07,0.07,0.07
-0.197748,0.0,0.078,0.078,0.078
-0.197744,-0.2,0.078,0.078,0.078
-0.19774,-0.2,0.074,0.074,0.074
-0.19773600000000002,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19773200000000002,-0.2,0.074,0.074,0.074
-0.19772800000000001,-0.2,0.078,0.078,0.078
-0.197724,0.0,0.09,0.09,0.09
-0.19772,0.0,0.078,0.078,0.078
-0.197716,-0.2,0.082,0.082,0.082
-0.197712,-0.2,0.09,0.09,0.09
-0.19770800000000002,0.2,0.082,0.082,0.082
-0.19770400000000002,-0.2,0.078,0.078,0.078
-0.19770000000000001,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.197696,0.0,0.082,0.082,0.082
-0.197692,-0.2,0.082,0.082,0.082
-0.197688,-0.2,0.082,0.082,0.082
-0.197684,-0.2,0.082,0.082,0.082
-0.19768000000000002,-0.2,0.078,0.078,0.078
-0.19767600000000002,-0.2,0.082,0.082,0.082
-0.19767200000000001,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.197668,0.2,0.078,0.078,0.078
-0.197664,-0.4,0.078,0.078,0.078
-0.19766,-0.2,0.074,0.074,0.074
-0.197656,0.0,0.078,0.078,0.078
-0.19765200000000002,0.0,0.074,0.074,0.074
-0.19764800000000002,-0.6000000000000001,0.078,0.078,0.078
-0.19764400000000001,0.0,0.078,0.078,0.078
-0.19764,-0.2,0.078,0.078,0.078
-0.197636,-0.4,0.082,0.082,0.082
-0.197632,0.0,0.078,0.078,0.078
-0.197628,-0.2,0.078,0.078,0.078
-0.19762400000000002,-0.2,0.078,0.078,0.078
-0.19762000000000002,-0.2,0.082,0.082,0.082
-0.197616,0.0,0.078,0.078,0.078
-0.197612,0.0,0.066,0.066,0.066
-0.197608,-0.4,0.082,0.082,0.082
-0.197604,-0.4,0.078,0.078,0.078
-0.1976,-0.2,0.074,0.074,0.074
-0.19759600000000002,-0.4,0.09,0.09,0.09
-0.19759200000000002,-0.2,0.082,0.082,0.082
-0.197588,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.197584,-0.2,0.078,0.078,0.078
-0.19758,-0.4,0.074,0.074,0.074
-0.197576,0.0,0.082,0.082,0.082
-0.197572,0.2,0.09,0.09,0.09
-0.19756800000000002,-1.0,0.082,0.082,0.082
-0.19756400000000002,-0.2,0.078,0.078,0.078
-0.19756,-0.2,0.078,0.078,0.078
-0.197556,-0.2,0.09,0.09,0.09
-0.197552,0.0,0.074,0.074,0.074
-0.197548,-0.2,0.078,0.078,0.078
-0.197544,0.0,0.078,0.078,0.078
-0.19754000000000002,0.2,0.094,0.094,0.094
-0.19753600000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.197532,0.0,0.082,0.082,0.082
-0.197528,-0.2,0.082,0.082,0.082
-0.197524,0.2,0.082,0.082,0.082
-0.19752,-0.2,0.07,0.07,0.07
-0.19751600000000002,-0.2,0.082,0.082,0.082
-0.19751200000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19750800000000002,-0.2,0.078,0.078,0.078
-0.197504,0.0,0.082,0.082,0.082
-0.1975,-0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.197496,-0.4,0.09,0.09,0.09
-0.197492,0.2,0.082,0.082,0.082
-0.19748800000000002,0.0,0.062,0.062,0.062
-0.19748400000000002,0.0,0.074,0.074,0.074
-0.19748000000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.197476,0.0,0.082,0.082,0.082
-0.197472,-0.2,0.078,0.078,0.078
-0.197468,0.4,0.074,0.074,0.074
-0.197464,-0.2,0.07,0.07,0.07
-0.19746000000000002,-0.6000000000000001,0.078,0.078,0.078
-0.19745600000000002,0.0,0.082,0.082,0.082
-0.19745200000000002,0.0,0.078,0.078,0.078
-0.197448,-0.2,0.07,0.07,0.07
-0.197444,-0.2,0.078,0.078,0.078
-0.19744,-0.2,0.094,0.094,0.094
-0.197436,-0.4,0.074,0.074,0.074
-0.19743200000000002,-0.2,0.09,0.09,0.09
-0.19742800000000002,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19742400000000002,-0.2,0.078,0.078,0.078
-0.19742,0.0,0.082,0.082,0.082
-0.197416,0.4,0.09,0.09,0.09
-0.197412,-0.2,0.078,0.078,0.078
-0.197408,-0.2,0.09,0.09,0.09
-0.19740400000000002,-0.2,0.078,0.078,0.078
-0.19740000000000002,-0.4,0.082,0.082,0.082
-0.19739600000000002,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.197392,-0.6000000000000001,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.197388,0.0,0.066,0.066,0.066
-0.197384,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19738,0.2,0.078,0.078,0.078
-0.19737600000000002,-0.2,0.078,0.078,0.078
-0.19737200000000002,0.0,0.082,0.082,0.082
-0.19736800000000002,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.197364,0.0,0.074,0.074,0.074
-0.19736,-0.4,0.078,0.078,0.078
-0.197356,-0.4,0.078,0.078,0.078
-0.197352,0.2,0.082,0.082,0.082
-0.19734800000000002,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19734400000000002,-0.2,0.082,0.082,0.082
-0.19734000000000002,0.0,0.078,0.078,0.078
-0.197336,-0.4,0.082,0.082,0.082
-0.197332,-0.6000000000000001,0.082,0.082,0.082
-0.197328,-0.2,0.082,0.082,0.082
-0.197324,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19732000000000002,0.0,0.074,0.074,0.074
-0.19731600000000002,-0.4,0.074,0.074,0.074
-0.19731200000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.197308,0.0,0.082,0.082,0.082
-0.197304,-0.2,0.074,0.074,0.074
-0.1973,-0.6000000000000001,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.197296,-0.2,0.082,0.082,0.082
-0.19729200000000002,-0.2,0.074,0.074,0.074
-0.19728800000000002,-0.2,0.082,0.082,0.082
-0.19728400000000001,-0.2,0.07,0.07,0.07
-0.19728,0.0,0.078,0.078,0.078
-0.197276,-0.4,0.094,0.094,0.094
-0.197272,0.0,0.07,0.07,0.07
-0.197268,-0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19726400000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19726000000000002,-0.2,0.082,0.082,0.082
-0.19725600000000001,-0.4,0.078,0.078,0.078
-0.197252,-0.2,0.082,0.082,0.082
-0.197248,-0.2,0.09,0.09,0.09
-0.197244,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19724,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19723600000000002,0.2,0.098,0.098,0.098
-0.19723200000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19722800000000001,0.0,0.078,0.078,0.078
-0.197224,-0.2,0.07,0.07,0.07
-0.19722,-0.4,0.082,0.082,0.082
-0.197216,-0.2,0.094,0.094,0.094
-0.197212,-0.4,0.082,0.082,0.082
-0.19720800000000002,0.4,0.082,0.082,0.082
-0.19720400000000002,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19720000000000001,0.0,0.07,0.07,0.07
-0.197196,-0.2,0.082,0.082,0.082
-0.197192,-0.2,0.074,0.074,0.074
-0.197188,-0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.197184,0.2,0.082,0.082,0.082
-0.19718000000000002,0.4,0.082,0.082,0.082
-0.19717600000000002,0.2,0.07,0.07,0.07
-0.19717200000000001,-0.6000000000000001,0.082,0.082,0.082
-0.197168,0.0,0.09,0.09,0.09
-0.197164,0.0,0.082,0.082,0.082
-0.19716,-0.2,0.074,0.074,0.074
-0.197156,0.4,0.078,0.078,0.078
-0.19715200000000002,0.2,0.082,0.082,0.082
-0.19714800000000002,-0.6000000000000001,0.074,0.074,0.074
-0.197144,-0.2,0.09,0.09,0.09
-0.19714,0.0,0.082,0.082,0.082
-0.197136,0.2,0.082,0.082,0.082
-0.197132,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.197128,-0.4,0.074,0.074,0.074
-0.19712400000000002,0.0,0.074,0.074,0.074
-0.19712000000000002,0.0,0.074,0.074,0.074
-0.197116,0.0,0.082,0.082,0.082
-0.197112,0.0,0.078,0.078,0.078
-0.197108,-0.6000000000000001,0.074,0.074,0.074
-0.197104,0.0,0.09,0.09,0.09
-0.1971,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19709600000000002,-0.2,0.082,0.082,0.082
-0.19709200000000002,-0.4,0.078,0.078,0.078
-0.197088,-0.4,0.082,0.082,0.082
-0.197084,-0.4,0.078,0.078,0.078
-0.19708,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.197076,0.0,0.082,0.082,0.082
-0.19707200000000002,-0.2,0.07,0.07,0.07
-0.19706800000000002,-0.4,0.078,0.078,0.078
-0.19706400000000002,-0.6000000000000001,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19706,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.197056,-0.4,0.078,0.078,0.078
-0.197052,-0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.197048,-0.2,0.074,0.074,0.074
-0.19704400000000002,-0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.19704000000000002,-0.2,0.082,0.082,0.082
-0.19703600000000002,0.0,0.082,0.082,0.082
-0.197032,-0.4,0.066,0.066,0.066
-0.197028,0.2,0.074,0.074,0.074
-0.197024,-0.4,0.082,0.082,0.082
-0.19702,-0.2,0.082,0.082,0.082
-0.19701600000000002,-0.8,0.082,0.082,0.082
-0.19701200000000002,-0.4,0.078,0.078,0.078
-0.19700800000000002,-0.2,0.078,0.078,0.078
-0.197004,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.197,-0.4,0.082,0.082,0.082
-0.196996,-0.2,0.082,0.082,0.082
-0.196992,-0.2,0.074,0.074,0.074
-0.19698800000000002,-0.2,0.082,0.082,0.082
-0.19698400000000002,-0.8,0.082,0.082,0.082
-0.19698000000000002,-0.6000000000000001,0.078,0.078,0.078
-0.196976,-0.2,0.078,0.078,0.078
